"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1787","GENE1787_HUMAN","P54083","Protein GENE1787",-0.6774,0.748717,0.666305,0,0.1763,6,6,FALSE,FALSE,FALSE
"GENE2853","GENE2853_HUMAN","P25971","Protein GENE2853",-0.2155,1,0.845157,0,0.0731,2,6,TRUE,FALSE,FALSE
"GENE1068","GENE1068_HUMAN","P26369","Protein GENE1068",-0.1884,0.62,0.159919,0.5235,0.7961,2,6,FALSE,TRUE,FALSE
"GENE0913","GENE0913_HUMAN","P15180","Protein GENE0913",-0.2241,0.242765,0.126448,0.2463,0.8981,2,2,FALSE,FALSE,FALSE
"GENE2698","GENE2698_HUMAN","P25293","Protein GENE2698",0.6021,0.132106,0.069035,0.613,1.1609,6,3,FALSE,FALSE,FALSE
"GENE1240","GENE1240_HUMAN","P30275","Protein GENE1240",-0.2857,1,0.898757,0,0.0464,4,4,FALSE,FALSE,FALSE
"GENE1285","GENE1285_HUMAN","P64832","Protein GENE1285",-0.0744,1,0.759016,0,0.1197,2,3,FALSE,FALSE,FALSE
"GENE1666","GENE1666_HUMAN","P98072","Protein GENE1666",-0.0372,0.696874,0.530262,0,0.2755,2,3,FALSE,FALSE,FALSE
"GENE2456","GENE2456_HUMAN","P80088","Protein GENE2456",-0.0532,1,0.443704,0,0.3529,3,6,FALSE,FALSE,FALSE
"GENE0097","GENE0097_HUMAN","P48994","Protein GENE0097",-0.5043,0.400704,0.354416,0,0.4505,3,3,FALSE,FALSE,FALSE
"GENE2217","GENE2217_HUMAN","P46115","Protein GENE2217",-0.7109,0.554654,0.224907,0.4583,0.648,3,4,FALSE,TRUE,FALSE
"GENE1512","GENE1512_HUMAN","P01500","Protein GENE1512",0.0527,0.826447,0.548356,0,0.2609,5,6,FALSE,FALSE,FALSE
"GENE0981","GENE0981_HUMAN","P49211","Protein GENE0981",-0.2088,1,0.737531,0,0.1322,4,5,FALSE,FALSE,FALSE
"GENE0035","GENE0035_HUMAN","P65181","Protein GENE0035",0.3535,1,0.668845,0,0.1747,4,3,FALSE,FALSE,FALSE
"GENE2875","GENE2875_HUMAN","P78474","Protein GENE2875",-0.6036,1,0.94874,0,0.0229,2,2,FALSE,FALSE,FALSE
"GENE0673","GENE0673_HUMAN","P98685","Protein GENE0673",-0.161,1,0.595828,0.1878,0.2249,5,6,FALSE,FALSE,FALSE
"GENE1721","GENE1721_HUMAN","P33750","Protein GENE1721",0.3186,1,0.993827,0,0.0027,2,2,FALSE,TRUE,FALSE
"GENE1445","GENE1445_HUMAN","P55840","Protein GENE1445",-0.0835,1,0.514585,0,0.2885,3,2,FALSE,TRUE,FALSE
"GENE2327","GENE2327_HUMAN","P69928","Protein GENE2327",0.4618,0.973234,0.196883,0.263,0.7058,4,2,FALSE,FALSE,FALSE
"GENE2824","GENE2824_HUMAN","P19452","Protein GENE2824",0.742,1,0.937587,0,0.028,2,2,FALSE,FALSE,FALSE
"GENE2740","GENE2740_HUMAN","P76221","Protein GENE2740",-0.3346,0.802481,0.594547,0,0.2258,5,6,FALSE,FALSE,FALSE
"GENE1538","GENE1538_HUMAN","P98309","Protein GENE1538",-1.083,1,0.269745,0,0.569,3,6,FALSE,FALSE,FALSE
"GENE1287","GENE1287_HUMAN","P21303","Protein GENE1287",0.2402,1,0.782439,0,0.1065,5,2,FALSE,FALSE,FALSE
"GENE2312","GENE2312_HUMAN","P32823","Protein GENE2312",-0.4405,1,0.892979,0,0.0492,4,3,FALSE,FALSE,FALSE
"GENE0058","GENE0058_HUMAN","P90698","Protein GENE0058",-0.5287,0.341419,0.127164,0.8616,0.8956,3,5,FALSE,FALSE,FALSE
"GENE1915","GENE1915_HUMAN","P01161","Protein GENE1915",0.3671,1,0.329519,0.308,0.4821,6,3,FALSE,FALSE,FALSE
"GENE2262","GENE2262_HUMAN","P97316","Protein GENE2262",-0.3187,0.484081,0.239431,0.4353,0.6208,5,5,FALSE,TRUE,FALSE
"GENE0994","GENE0994_HUMAN","P94302","Protein GENE0994",0.0284,0.584548,0.526464,0,0.2786,4,4,FALSE,FALSE,FALSE
"GENE0200","GENE0200_HUMAN","P15755","Protein GENE0200",-0.2333,1,0.872852,0,0.0591,3,5,FALSE,FALSE,FALSE
"GENE2752","GENE2752_HUMAN","P78449","Protein GENE2752",-0.3062,1,0.661364,0,0.1796,2,2,FALSE,FALSE,FALSE
"GENE1706","GENE1706_HUMAN","P55782","Protein GENE1706",0.0466,0.272949,0.174849,0.4533,0.7573,3,6,FALSE,FALSE,FALSE
"GENE1337","GENE1337_HUMAN","P93464","Protein GENE1337",-0.1929,1,0.330619,0.2372,0.4807,2,2,FALSE,FALSE,FALSE
"GENE2258","GENE2258_HUMAN","P11351","Protein GENE2258",0.5548,1,0.766982,0,0.1152,6,3,FALSE,FALSE,FALSE
"GENE2429","GENE2429_HUMAN","P64217","Protein GENE2429",-0.4367,0.388132,0.179263,0.0615,0.7465,3,2,FALSE,FALSE,FALSE
"GENE0436","GENE0436_HUMAN","P39986","Protein GENE0436",0.4651,0.79637,0.356844,0,0.4475,6,4,FALSE,TRUE,FALSE
"GENE0031","GENE0031_HUMAN","P91832","Protein GENE0031",-0.3446,0.667184,0.362677,0,0.4405,6,3,FALSE,FALSE,FALSE
"GENE0693","GENE0693_HUMAN","P41722","Protein GENE0693",-0.3292,0.156026,0.065387,0.5467,1.1845,5,4,FALSE,FALSE,FALSE
"GENE2677","GENE2677_HUMAN","P61062","Protein GENE2677",-0.3224,1,0.766286,0,0.1156,6,2,FALSE,FALSE,FALSE
"GENE1228","GENE1228_HUMAN","P73176","Protein GENE1228",-0.2584,1,0.701058,0,0.1542,3,2,FALSE,FALSE,FALSE
"GENE2002","GENE2002_HUMAN","P32522","Protein GENE2002",-0.4118,0.979233,0.244143,0,0.6124,5,6,FALSE,FALSE,FALSE
"GENE1674","GENE1674_HUMAN","P99125","Protein GENE1674",-0.1501,1,0.624068,0,0.2048,4,3,TRUE,FALSE,FALSE
"GENE2315","GENE2315_HUMAN","P48855","Protein GENE2315",0.0455,1,0.655379,0,0.1835,2,2,TRUE,FALSE,FALSE
"GENE0232","GENE0232_HUMAN","P96816","Protein GENE0232",0.4004,1,0.545053,0,0.2636,4,6,FALSE,FALSE,FALSE
"GENE1136","GENE1136_HUMAN","P97689","Protein GENE1136",0.1885,1,0.577736,0,0.2383,3,4,FALSE,FALSE,FALSE
"GENE2273","GENE2273_HUMAN","P86975","Protein GENE2273",-0.4617,0.999028,0.208365,0.0609,0.6812,5,4,FALSE,FALSE,FALSE
"GENE0872","GENE0872_HUMAN","P62642","Protein GENE0872",-0.8037,0.841347,0.275891,0,0.5593,2,3,FALSE,FALSE,FALSE
"GENE1361","GENE1361_HUMAN","P90442","Protein GENE1361",0.3602,1,0.822079,0,0.0851,4,6,FALSE,FALSE,FALSE
"GENE1310","GENE1310_HUMAN","P64649","Protein GENE1310",0.2549,1,0.519295,0.2836,0.2846,5,5,FALSE,FALSE,FALSE
"GENE2745","GENE2745_HUMAN","P76579","Protein GENE2745",0.2364,1,0.586326,0,0.2319,4,6,FALSE,FALSE,FALSE
"GENE0286","GENE0286_HUMAN","P93540","Protein GENE0286",0.412,1,0.941693,0,0.0261,4,6,FALSE,FALSE,FALSE
"GENE0417","GENE0417_HUMAN","P21408","Protein GENE0417",-0.171,0.98608,0.455034,0,0.342,4,5,TRUE,FALSE,FALSE
"GENE1342","GENE1342_HUMAN","P79544","Protein GENE1342",-0.4373,1,0.303213,0.2422,0.5183,2,3,FALSE,FALSE,FALSE
"GENE2739","GENE2739_HUMAN","P25951","Protein GENE2739",-0.7336,0.999166,0.248685,0.1507,0.6044,3,6,FALSE,FALSE,FALSE
"GENE0479","GENE0479_HUMAN","P78933","Protein GENE0479",-0.0353,1,0.936562,0,0.0285,4,6,FALSE,FALSE,FALSE
"GENE1701","GENE1701_HUMAN","P82109","Protein GENE1701",-0.3348,1,0.721144,0,0.142,6,5,FALSE,FALSE,FALSE
"GENE2546","GENE2546_HUMAN","P41884","Protein GENE2546",-0.0468,1,0.587527,0,0.231,2,2,FALSE,FALSE,FALSE
"GENE1684","GENE1684_HUMAN","P29069","Protein GENE1684",0.3175,1,0.692148,0,0.1598,3,4,FALSE,FALSE,FALSE
"GENE0917","GENE0917_HUMAN","P62685","Protein GENE0917",0.365,1,0.429941,0,0.3666,5,6,FALSE,FALSE,FALSE
"GENE0076","GENE0076_HUMAN","P65888","Protein GENE0076",-0.0157,0.570219,0.324783,0,0.4884,3,4,FALSE,FALSE,FALSE
"GENE2532","GENE2532_HUMAN","P66633","Protein GENE2532",0.2424,0.413344,0.175087,0.0797,0.7567,6,2,FALSE,FALSE,FALSE
"GENE2506","GENE2506_HUMAN","P17370","Protein GENE2506",0.1502,1,0.772848,0,0.1119,3,6,FALSE,FALSE,FALSE
"GENE1398","GENE1398_HUMAN","P82465","Protein GENE1398",-0.1433,1,0.475273,0.2742,0.3231,6,6,FALSE,FALSE,FALSE
"GENE0958","GENE0958_HUMAN","P36884","Protein GENE0958",0.4827,1,0.456911,0,0.3402,3,2,TRUE,FALSE,FALSE
"GENE2741","GENE2741_HUMAN","P88934","Protein GENE2741",-0.2475,1,0.457744,0,0.3394,3,5,FALSE,FALSE,FALSE
"GENE1212","GENE1212_HUMAN","P32594","Protein GENE1212",-0.2012,0.279939,0.194845,0.1987,0.7103,3,6,FALSE,FALSE,FALSE
"GENE0804","GENE0804_HUMAN","P22901","Protein GENE0804",-0.1519,1,0.714664,0,0.1459,5,3,FALSE,FALSE,FALSE
"GENE2304","GENE2304_HUMAN","P11857","Protein GENE2304",0.2691,0.855967,0.279998,0.0862,0.5528,4,6,FALSE,FALSE,FALSE
"GENE1159","GENE1159_HUMAN","P79050","Protein GENE1159",0.073,1,0.502264,0,0.2991,2,4,FALSE,FALSE,FALSE
"GENE2762","GENE2762_HUMAN","P97138","Protein GENE2762",0.0995,1,0.975693,0,0.0107,4,2,FALSE,FALSE,FALSE
"GENE1553","GENE1553_HUMAN","P66289","Protein GENE1553",0.5031,1,0.841093,0,0.0752,2,4,FALSE,TRUE,FALSE
"GENE2733","GENE2733_HUMAN","P74851","Protein GENE2733",0.476,0.319366,0.169726,0.1315,0.7703,4,4,TRUE,FALSE,FALSE
"GENE0789","GENE0789_HUMAN","P55332","Protein GENE0789",0.9053,1,0.455135,0,0.3419,2,6,FALSE,FALSE,FALSE
"GENE1260","GENE1260_HUMAN","P10000","Protein GENE1260",-0.3,0.841789,0.653306,0,0.1849,3,4,FALSE,FALSE,FALSE
"GENE1877","GENE1877_HUMAN","P33712","Protein GENE1877",0.0051,1,0.358327,0,0.4457,3,6,FALSE,FALSE,FALSE
"GENE1730","GENE1730_HUMAN","P97902","Protein GENE1730",-0.2059,0.325374,0.080676,0.4493,1.0933,3,5,FALSE,FALSE,FALSE
"GENE2316","GENE2316_HUMAN","P68316","Protein GENE2316",1.1182,1,0.276082,0,0.559,5,2,TRUE,FALSE,FALSE
"GENE0379","GENE0379_HUMAN","P31837","Protein GENE0379",0.1659,0.294736,0.142766,0.3355,0.8454,6,2,FALSE,FALSE,FALSE
"GENE0651","GENE0651_HUMAN","P13787","Protein GENE0651",-0.0809,0.262336,0.072897,0.7315,1.1373,4,3,FALSE,FALSE,FALSE
"GENE1141","GENE1141_HUMAN","P28664","Protein GENE1141",-0.1338,1,0.915742,0,0.0382,2,2,FALSE,FALSE,FALSE
"GENE0345","GENE0345_HUMAN","P81252","Protein GENE0345",-0.0063,0.566855,0.229811,0.3911,0.6386,3,6,FALSE,FALSE,FALSE
"GENE0360","GENE0360_HUMAN","P79816","Protein GENE0360",-0.4468,0.679635,0.442677,0,0.3539,3,6,FALSE,FALSE,FALSE
"GENE1130","GENE1130_HUMAN","P35388","Protein GENE1130",0.3483,0.973311,0.41461,0.1616,0.3824,2,2,FALSE,FALSE,FALSE
"GENE2108","GENE2108_HUMAN","P26854","Protein GENE2108",0.9706,1,0.658147,0,0.1817,4,6,FALSE,FALSE,FALSE
"GENE2582","GENE2582_HUMAN","P99903","Protein GENE2582",0.2915,1,0.405065,0,0.3925,2,6,FALSE,FALSE,FALSE
"GENE1840","GENE1840_HUMAN","P83148","Protein GENE1840",0.3256,1,0.741246,0.0173,0.13,6,5,FALSE,FALSE,FALSE
"GENE0137","GENE0137_HUMAN","P07887","Protein GENE0137",-0.2339,1,0.696839,0,0.1569,6,2,FALSE,FALSE,FALSE
"GENE0311","GENE0311_HUMAN","P69766","Protein GENE0311",-0.279,1,0.95488,0,0.0201,5,4,TRUE,FALSE,FALSE
"GENE0894","GENE0894_HUMAN","P38125","Protein GENE0894",-1.014,1,0.780357,0,0.1077,4,6,FALSE,FALSE,FALSE
"GENE0453","GENE0453_HUMAN","P46235","Protein GENE0453",-0.3116,1,0.807589,0,0.0928,6,3,FALSE,FALSE,FALSE
"GENE0728","GENE0728_HUMAN","P52390","Protein GENE0728",-0.3418,0.176326,0.100003,0.4458,1,6,5,FALSE,FALSE,FALSE
"GENE1409","GENE1409_HUMAN","P20205","Protein GENE1409",0.044,1,0.624517,0.0634,0.2045,2,4,FALSE,FALSE,FALSE
"DDX17","DDX17_HUMAN","P40065","Protein DDX17",0.2258,1,0.981704,0,0.008,3,6,FALSE,FALSE,FALSE
"GENE0695","GENE0695_HUMAN","P50494","Protein GENE0695",-0.4816,0.695216,0.611004,0,0.214,2,6,FALSE,FALSE,FALSE
"GENE2517","GENE2517_HUMAN","P17980","Protein GENE2517",-0.0943,1,0.756905,0,0.121,5,3,TRUE,FALSE,FALSE
"GENE2264","GENE2264_HUMAN","P29939","Protein GENE2264",0.2023,0.307672,0.217976,0,0.6616,6,6,FALSE,FALSE,FALSE
"GENE2732","GENE2732_HUMAN","P32716","Protein GENE2732",0.1512,1,0.789791,0,0.1025,2,5,FALSE,FALSE,FALSE
"GENE1724","GENE1724_HUMAN","P42729","Protein GENE1724",-0.1725,1,0.326604,0.3836,0.486,4,5,FALSE,FALSE,FALSE
"GENE2354","GENE2354_HUMAN","P04954","Protein GENE2354",0.0741,1,0.899909,0,0.0458,3,4,FALSE,FALSE,FALSE
"GENE2557","GENE2557_HUMAN","P32612","Protein GENE2557",0.0468,1,0.60557,0,0.2178,4,6,FALSE,FALSE,FALSE
"GENE2804","GENE2804_HUMAN","P20313","Protein GENE2804",-0.0729,0.360375,0.077356,0.6373,1.1115,5,5,FALSE,FALSE,FALSE
"GENE2595","GENE2595_HUMAN","P63398","Protein GENE2595",-0.0097,1,0.953947,0,0.0205,3,4,FALSE,FALSE,FALSE
"GENE0387","GENE0387_HUMAN","P07089","Protein GENE0387",-1.1164,0.008391,0.001797,2.4287,2.7454,4,3,FALSE,FALSE,TRUE
"GENE2669","GENE2669_HUMAN","P52858","Protein GENE2669",0.0222,1,0.720588,0,0.1423,4,2,FALSE,FALSE,FALSE
"GENE0969","GENE0969_HUMAN","P16089","Protein GENE0969",-0.2148,1,0.343437,0,0.4642,4,6,FALSE,TRUE,FALSE
"GENE1006","GENE1006_HUMAN","P83215","Protein GENE1006",-0.8504,0.979287,0.500389,0,0.3007,4,2,FALSE,FALSE,FALSE
"GENE1042","GENE1042_HUMAN","P45645","Protein GENE1042",-0.1747,0.427143,0.15694,0.1642,0.8043,6,3,FALSE,FALSE,FALSE
"GENE0364","GENE0364_HUMAN","P43165","Protein GENE0364",-0.0516,0.109791,0.064261,0.5611,1.1921,3,6,FALSE,FALSE,FALSE
"GENE2533","GENE2533_HUMAN","P21869","Protein GENE2533",-0.5559,0.592738,0.177152,0.5617,0.7517,5,2,FALSE,FALSE,FALSE
"GENE1192","GENE1192_HUMAN","P49656","Protein GENE1192",0.0784,0.571333,0.161536,0.3858,0.7917,4,5,FALSE,TRUE,FALSE
"GENE1661","GENE1661_HUMAN","P52056","Protein GENE1661",-0.079,0.913356,0.18737,0.3834,0.7273,6,2,FALSE,FALSE,FALSE
"GENE0783","GENE0783_HUMAN","P10363","Protein GENE0783",0.0159,1,0.632465,0,0.199,3,6,FALSE,FALSE,FALSE
"GENE0576","GENE0576_HUMAN","P77581","Protein GENE0576",0.4637,0.330384,0.106935,0.7893,0.9709,4,5,FALSE,FALSE,FALSE
"GENE2350","GENE2350_HUMAN","P94047","Protein GENE2350",0.0825,0.283483,0.192862,0.3049,0.7148,6,5,FALSE,FALSE,FALSE
"GENE1441","GENE1441_HUMAN","P67583","Protein GENE1441",0.1239,1,0.749981,0,0.1249,4,3,FALSE,FALSE,FALSE
"GENE1743","GENE1743_HUMAN","P05271","Protein GENE1743",-1.1115,1,0.688071,0,0.1624,5,4,FALSE,FALSE,FALSE
"GENE2663","GENE2663_HUMAN","P80494","Protein GENE2663",0.0864,0.959596,0.497975,0,0.3028,3,6,FALSE,FALSE,FALSE
"GENE0225","GENE0225_HUMAN","P18046","Protein GENE0225",0.1043,1,0.607918,0.1677,0.2162,3,3,FALSE,FALSE,FALSE
"GENE0107","GENE0107_HUMAN","P37843","Protein GENE0107",-0.0129,1,0.656513,0,0.1828,4,2,FALSE,FALSE,FALSE
"GENE0266","GENE0266_HUMAN","P99448","Protein GENE0266",0.1551,1,0.844571,0,0.0734,4,4,FALSE,FALSE,FALSE
"GENE2823","GENE2823_HUMAN","P21012","Protein GENE2823",-0.1261,1,0.781306,0,0.1072,5,4,FALSE,FALSE,FALSE
"GENE0045","GENE0045_HUMAN","P42834","Protein GENE0045",-0.5199,0.647914,0.145269,0.3242,0.8378,6,2,FALSE,FALSE,FALSE
"GENE0218","GENE0218_HUMAN","P54419","Protein GENE0218",0.1852,1,0.954416,0,0.0203,3,5,FALSE,FALSE,FALSE
"GENE0659","GENE0659_HUMAN","P27705","Protein GENE0659",-0.3328,0.377563,0.211791,0.1432,0.6741,4,3,FALSE,FALSE,FALSE
"GENE0404","GENE0404_HUMAN","P44077","Protein GENE0404",0.3838,0.887836,0.293801,0.0298,0.5319,6,6,TRUE,FALSE,FALSE
"GENE1495","GENE1495_HUMAN","P97878","Protein GENE1495",-0.4581,0.618317,0.183262,0.2617,0.7369,2,2,FALSE,FALSE,FALSE
"GENE0785","GENE0785_HUMAN","P27285","Protein GENE0785",-0.0258,0.867815,0.491097,0.146,0.3088,5,5,FALSE,FALSE,FALSE
"GENE2886","GENE2886_HUMAN","P91209","Protein GENE2886",-0.4862,1,0.43377,0,0.3627,5,2,FALSE,TRUE,FALSE
"GENE2104","GENE2104_HUMAN","P01612","Protein GENE2104",0.0059,0.475165,0.223791,0,0.6502,4,6,FALSE,TRUE,FALSE
"GENE1194","GENE1194_HUMAN","P72026","Protein GENE1194",-0.1805,1,0.303514,0.4251,0.5178,5,6,FALSE,FALSE,FALSE
"GENE2057","GENE2057_HUMAN","P52092","Protein GENE2057",-0.8655,1,0.960505,0,0.0175,5,2,FALSE,FALSE,FALSE
"GENE0501","GENE0501_HUMAN","P94803","Protein GENE0501",-0.258,1,0.74111,0,0.1301,5,3,FALSE,FALSE,FALSE
"GENE1104","GENE1104_HUMAN","P07085","Protein GENE1104",0.3109,1,0.705363,0,0.1516,3,6,FALSE,TRUE,FALSE
"GENE0852","GENE0852_HUMAN","P29876","Protein GENE0852",0.6693,1,0.756408,0,0.1212,3,3,FALSE,FALSE,FALSE
"GENE0284","GENE0284_HUMAN","P45153","Protein GENE0284",0.1718,1,0.937699,0,0.0279,2,3,FALSE,FALSE,FALSE
"GENE1665","GENE1665_HUMAN","P62522","Protein GENE1665",-2.1031,0.044914,0.017508,1.2559,1.7568,6,5,FALSE,FALSE,TRUE
"GENE0159","GENE0159_HUMAN","P35393","Protein GENE0159",0.032,1,0.50705,0.0982,0.2949,6,2,TRUE,FALSE,FALSE
"GENE0966","GENE0966_HUMAN","P50417","Protein GENE0966",-0.007,1,0.916072,0,0.0381,2,2,FALSE,FALSE,FALSE
"GENE2895","GENE2895_HUMAN","P69809","Protein GENE2895",0.3219,1,0.856088,0,0.0675,6,6,FALSE,FALSE,FALSE
"GENE0331","GENE0331_HUMAN","P22915","Protein GENE0331",0.1543,0.499274,0.144691,0.4386,0.8396,6,3,FALSE,FALSE,FALSE
"GENE0138","GENE0138_HUMAN","P91645","Protein GENE0138",-0.2739,0.745045,0.204506,0,0.6893,3,2,FALSE,FALSE,FALSE
"GENE0692","GENE0692_HUMAN","P58385","Protein GENE0692",0.6112,1,0.727537,0,0.1381,3,3,FALSE,FALSE,FALSE
"GENE2791","GENE2791_HUMAN","P27759","Protein GENE2791",0.1086,0.173029,0.069917,1.0956,1.1554,2,2,FALSE,FALSE,FALSE
"GENE1659","GENE1659_HUMAN","P62605","Protein GENE1659",0.3706,1,0.793797,0,0.1003,5,3,FALSE,FALSE,FALSE
"GENE0082","GENE0082_HUMAN","P99167","Protein GENE0082",0.0976,0.365967,0.136587,0.2418,0.8646,4,5,TRUE,FALSE,FALSE
"GENE0406","GENE0406_HUMAN","P17391","Protein GENE0406",0.6181,1,0.925163,0,0.0338,4,4,FALSE,FALSE,FALSE
"GENE0193","GENE0193_HUMAN","P15905","Protein GENE0193",0.3483,1,0.723666,0,0.1405,6,3,FALSE,FALSE,FALSE
"GENE1888","GENE1888_HUMAN","P56400","Protein GENE1888",-0.0688,1,0.738106,0,0.1319,4,3,FALSE,FALSE,FALSE
"GENE1837","GENE1837_HUMAN","P77131","Protein GENE1837",0.2516,0.524193,0.25096,0.065,0.6004,2,5,FALSE,FALSE,FALSE
"GENE0432","GENE0432_HUMAN","P43129","Protein GENE0432",-0.1539,1,0.680286,0,0.1673,6,5,FALSE,FALSE,FALSE
"GENE0610","GENE0610_HUMAN","P94828","Protein GENE0610",-0.4766,1,0.532259,0,0.2739,6,3,FALSE,FALSE,FALSE
"GENE0930","GENE0930_HUMAN","P32087","Protein GENE0930",0.343,0.641478,0.249937,0,0.6022,6,5,FALSE,FALSE,FALSE
"GENE1388","GENE1388_HUMAN","P59015","Protein GENE1388",-0.3857,1,0.770506,0,0.1132,4,3,TRUE,FALSE,FALSE
"GENE1855","GENE1855_HUMAN","P07618","Protein GENE1855",0.6368,1,0.434027,0,0.3625,3,2,FALSE,FALSE,FALSE
"GENE2080","GENE2080_HUMAN","P31323","Protein GENE2080",-0.2687,1,0.580983,0,0.2358,6,3,FALSE,FALSE,FALSE
"GENE2554","GENE2554_HUMAN","P64351","Protein GENE2554",-0.4763,1,0.399005,0.0759,0.399,5,6,FALSE,FALSE,FALSE
"GENE1669","GENE1669_HUMAN","P85160","Protein GENE1669",-0.2495,1,0.682661,0,0.1658,2,6,FALSE,FALSE,FALSE
"GENE0781","GENE0781_HUMAN","P12507","Protein GENE0781",0.1002,0.663253,0.375414,0.234,0.4255,2,6,FALSE,FALSE,FALSE
"GENE1105","GENE1105_HUMAN","P84386","Protein GENE1105",-0.6681,1,0.518737,0.1467,0.2851,4,3,FALSE,TRUE,FALSE
"GENE1690","GENE1690_HUMAN","P49251","Protein GENE1690",-0.1618,0.431352,0.278043,0.2169,0.5559,5,3,FALSE,FALSE,FALSE
"GENE1179","GENE1179_HUMAN","P50793","Protein GENE1179",-0.1596,1,0.77426,0,0.1111,2,5,FALSE,FALSE,FALSE
"GENE1355","GENE1355_HUMAN","P04611","Protein GENE1355",-0.0273,0.983082,0.315158,0,0.5015,6,2,TRUE,FALSE,FALSE
"GENE2700","GENE2700_HUMAN","P30057","Protein GENE2700",0.1393,1,0.629462,0,0.201,2,2,FALSE,FALSE,FALSE
"GENE1932","GENE1932_HUMAN","P70649","Protein GENE1932",0.3881,1,0.630445,0,0.2004,5,3,FALSE,FALSE,FALSE
"GENE2770","GENE2770_HUMAN","P60075","Protein GENE2770",-0.481,1,0.429956,0.0344,0.3666,5,2,FALSE,FALSE,FALSE
"GENE0755","GENE0755_HUMAN","P71102","Protein GENE0755",0.6163,1,0.708905,0,0.1494,3,2,FALSE,FALSE,FALSE
"GENE2633","GENE2633_HUMAN","P07104","Protein GENE2633",0.2492,1,0.951021,0,0.0218,6,2,FALSE,FALSE,FALSE
"GENE0306","GENE0306_HUMAN","P15422","Protein GENE0306",-0.0378,1,0.898685,0,0.0464,4,2,FALSE,TRUE,FALSE
"GENE2736","GENE2736_HUMAN","P84344","Protein GENE2736",0.1332,0.847478,0.276227,0,0.5587,6,2,FALSE,FALSE,FALSE
"UFSP2","UFSP2_HUMAN","P83191","Protein UFSP2",1.9714,0.01997,0.00995,1.352,2.0022,4,6,FALSE,FALSE,TRUE
"GENE2575","GENE2575_HUMAN","P29805","Protein GENE2575",-0.1533,1,0.81439,0,0.0892,3,3,FALSE,FALSE,FALSE
"GENE0955","GENE0955_HUMAN","P25027","Protein GENE0955",0.0528,1,0.353205,0.274,0.452,3,4,FALSE,FALSE,FALSE
"GENE0012","GENE0012_HUMAN","P51492","Protein GENE0012",0.426,1,0.487625,0,0.3119,2,5,FALSE,FALSE,FALSE
"GENE0890","GENE0890_HUMAN","P42593","Protein GENE0890",0.0857,1,0.249481,0.4549,0.603,4,2,FALSE,TRUE,FALSE
"GENE1488","GENE1488_HUMAN","P53508","Protein GENE1488",-0.3771,1,0.927715,0,0.0326,3,6,FALSE,FALSE,FALSE
"GENE2208","GENE2208_HUMAN","P69027","Protein GENE2208",-0.4097,0.331036,0.169718,0.5414,0.7703,5,3,FALSE,FALSE,FALSE
"GENE0825","GENE0825_HUMAN","P76111","Protein GENE0825",-0.514,0.793426,0.364894,0,0.4378,2,6,FALSE,FALSE,FALSE
"GENE2153","GENE2153_HUMAN","P09608","Protein GENE2153",0.2429,0.44831,0.094618,0.5049,1.024,2,5,TRUE,FALSE,FALSE
"GENE2339","GENE2339_HUMAN","P46164","Protein GENE2339",0.0073,1,0.778322,0,0.1088,3,5,FALSE,FALSE,FALSE
"GENE2852","GENE2852_HUMAN","P06140","Protein GENE2852",-0.3608,1,0.945219,0,0.0245,4,4,FALSE,TRUE,FALSE
"GENE2469","GENE2469_HUMAN","P42423","Protein GENE2469",0.1206,1,0.703403,0,0.1528,4,4,FALSE,TRUE,FALSE
"GENE2411","GENE2411_HUMAN","P49702","Protein GENE2411",-0.0872,1,0.813981,0,0.0894,2,3,FALSE,FALSE,FALSE
"GENE2523","GENE2523_HUMAN","P67183","Protein GENE2523",-0.1578,1,0.286702,0.4665,0.5426,2,3,FALSE,FALSE,FALSE
"GENE0592","GENE0592_HUMAN","P16871","Protein GENE0592",0.3172,0.571842,0.184458,0.5159,0.7341,4,5,FALSE,FALSE,FALSE
"GENE1520","GENE1520_HUMAN","P52243","Protein GENE1520",0.0162,1,0.764345,0,0.1167,4,4,FALSE,FALSE,FALSE
"GENE0715","GENE0715_HUMAN","P32086","Protein GENE0715",0.1465,1,0.388218,0,0.4109,5,6,FALSE,FALSE,FALSE
"GENE0173","GENE0173_HUMAN","P26041","Protein GENE0173",0.0066,1,0.594436,0,0.2259,2,3,FALSE,TRUE,FALSE
"PABPC1","PABPC1_HUMAN","P94215","Protein PABPC1",2.0812,0.028908,0.006098,1.8285,2.2148,5,6,FALSE,FALSE,TRUE
"GENE1307","GENE1307_HUMAN","P41732","Protein GENE1307",0.1816,1,0.770568,0,0.1132,3,5,TRUE,FALSE,FALSE
"GENE2470","GENE2470_HUMAN","P05097","Protein GENE2470",0.9021,0.42895,0.14044,0.2518,0.8525,3,4,TRUE,FALSE,FALSE
"GENE0317","GENE0317_HUMAN","P35832","Protein GENE0317",0.4537,1,0.901115,0,0.0452,4,4,TRUE,FALSE,FALSE
"GENE2090","GENE2090_HUMAN","P64080","Protein GENE2090",1.6984,0.038505,0.028202,0.9706,1.5497,4,2,FALSE,FALSE,TRUE
