"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0176","GENE0176_HUMAN","P28250","Protein GENE0176",0.0913,1,0.625703,0,0.2036,3,2,FALSE,FALSE,FALSE
"GENE1927","GENE1927_HUMAN","P27355","Protein GENE1927",-0.8563,0.871815,0.210528,0.0332,0.6767,2,3,FALSE,FALSE,FALSE
"GENE2277","GENE2277_HUMAN","P08691","Protein GENE2277",0.0471,1,0.465598,0,0.332,4,4,FALSE,FALSE,FALSE
"GENE1085","GENE1085_HUMAN","P16167","Protein GENE1085",-0.0189,0.798427,0.330787,0.1346,0.4805,3,2,FALSE,FALSE,FALSE
"GENE0764","GENE0764_HUMAN","P03167","Protein GENE0764",0.5089,0.954363,0.385834,0.2249,0.4136,5,4,FALSE,FALSE,FALSE
"GENE0886","GENE0886_HUMAN","P05524","Protein GENE0886",-0.061,1,0.521076,0,0.2831,4,6,FALSE,FALSE,FALSE
"GENE2191","GENE2191_HUMAN","P91071","Protein GENE2191",0.4298,0.307645,0.073932,0.7043,1.1312,3,3,FALSE,FALSE,FALSE
"GENE0895","GENE0895_HUMAN","P30035","Protein GENE0895",-0.2158,0.383289,0.309374,0,0.5095,5,2,FALSE,TRUE,FALSE
"GENE0123","GENE0123_HUMAN","P48023","Protein GENE0123",-0.4488,1,0.618148,0,0.2089,5,3,FALSE,FALSE,FALSE
"GENE2387","GENE2387_HUMAN","P02535","Protein GENE2387",-0.1279,1,0.715881,0,0.1452,2,4,FALSE,FALSE,FALSE
"GENE2552","GENE2552_HUMAN","P73742","Protein GENE2552",0.2729,1,0.598109,0,0.2232,6,4,FALSE,FALSE,FALSE
"GENE0592","GENE0592_HUMAN","P38995","Protein GENE0592",-0.5303,0.497272,0.164941,0.5773,0.7827,5,2,TRUE,FALSE,FALSE
"GENE0146","GENE0146_HUMAN","P15700","Protein GENE0146",0.3522,1,0.881035,0,0.055,3,4,FALSE,FALSE,FALSE
"GENE0033","GENE0033_HUMAN","P52872","Protein GENE0033",3.1361,0.047047,0.029923,0.8286,1.524,4,6,FALSE,FALSE,TRUE
"GENE0536","GENE0536_HUMAN","P14972","Protein GENE0536",0.9394,0.294885,0.195128,0.1723,0.7097,2,6,FALSE,FALSE,FALSE
"GENE0601","GENE0601_HUMAN","P10054","Protein GENE0601",-0.7583,1,0.248716,0.5869,0.6043,5,4,FALSE,FALSE,FALSE
"GENE0288","GENE0288_HUMAN","P36602","Protein GENE0288",-0.0313,0.670516,0.361364,0.0398,0.4421,2,2,FALSE,FALSE,FALSE
"GENE1487","GENE1487_HUMAN","P61382","Protein GENE1487",0.3373,1,0.570218,0,0.244,4,3,FALSE,FALSE,FALSE
"GENE2625","GENE2625_HUMAN","P16987","Protein GENE2625",0.4076,1,0.94545,0,0.0244,5,3,FALSE,FALSE,FALSE
"GENE1339","GENE1339_HUMAN","P79554","Protein GENE1339",0.0428,1,0.601211,0,0.221,6,5,FALSE,TRUE,FALSE
"GENE1979","GENE1979_HUMAN","P74680","Protein GENE1979",-0.143,1,0.576695,0,0.2391,4,6,FALSE,FALSE,FALSE
"GENE1971","GENE1971_HUMAN","P01283","Protein GENE1971",-0.4172,1,0.870028,0,0.0605,2,6,FALSE,FALSE,FALSE
"GENE1238","GENE1238_HUMAN","P01986","Protein GENE1238",0.0348,1,0.420852,0,0.3759,5,3,FALSE,FALSE,FALSE
"GENE1617","GENE1617_HUMAN","P88615","Protein GENE1617",0.4169,0.512836,0.151668,0.6273,0.8191,5,6,FALSE,FALSE,FALSE
"NCOA7","NCOA7_HUMAN","P64489","Protein NCOA7",2.4121,0.078993,0.023336,1.4118,1.632,5,2,TRUE,FALSE,TRUE
"GENE1183","GENE1183_HUMAN","P32048","Protein GENE1183",-0.9909,1,0.649415,0,0.1875,5,2,FALSE,FALSE,FALSE
"GENE0652","GENE0652_HUMAN","P16697","Protein GENE0652",0.1867,0.9297,0.441099,0,0.3555,2,5,FALSE,FALSE,FALSE
"GENE2133","GENE2133_HUMAN","P93289","Protein GENE2133",0.3916,0.899919,0.18038,0.2019,0.7438,3,3,FALSE,FALSE,FALSE
"GENE0444","GENE0444_HUMAN","P45748","Protein GENE0444",0.8299,1,0.89368,0,0.0488,5,2,FALSE,FALSE,FALSE
"GENE2537","GENE2537_HUMAN","P94874","Protein GENE2537",-3.7771,0.016742,0.015689,1.4955,1.8044,3,5,FALSE,TRUE,TRUE
"GENE1844","GENE1844_HUMAN","P80995","Protein GENE1844",-0.6829,0.391385,0.228412,0.105,0.6413,5,5,FALSE,FALSE,FALSE
"GENE2769","GENE2769_HUMAN","P36451","Protein GENE2769",-0.0387,1,0.983335,0,0.0073,6,3,FALSE,FALSE,FALSE
"GENE2626","GENE2626_HUMAN","P59395","Protein GENE2626",-0.4736,0.540562,0.280769,0,0.5517,3,4,TRUE,FALSE,FALSE
"GENE1967","GENE1967_HUMAN","P52092","Protein GENE1967",0.1855,0.727881,0.148946,0.4453,0.827,4,5,FALSE,FALSE,FALSE
"GENE0097","GENE0097_HUMAN","P14940","Protein GENE0097",0.4782,1,0.861193,0,0.0649,5,6,FALSE,FALSE,FALSE
"GENE1832","GENE1832_HUMAN","P50472","Protein GENE1832",-0.4177,0.839803,0.274265,0.4976,0.5618,5,4,FALSE,FALSE,FALSE
"GENE0345","GENE0345_HUMAN","P47466","Protein GENE0345",-0.7832,0.066895,0.019347,1.052,1.7134,2,5,FALSE,FALSE,TRUE
"GENE1445","GENE1445_HUMAN","P55102","Protein GENE1445",-0.4055,1,0.749639,0,0.1251,4,4,FALSE,FALSE,FALSE
"GENE2817","GENE2817_HUMAN","P64854","Protein GENE2817",-0.3919,1,0.931241,0,0.0309,3,2,FALSE,FALSE,FALSE
"GENE2066","GENE2066_HUMAN","P05591","Protein GENE2066",-0.0395,1,0.837513,0,0.077,3,6,FALSE,FALSE,FALSE
"GENE1031","GENE1031_HUMAN","P07802","Protein GENE1031",0.397,0.257439,0.138251,0.4374,0.8593,4,2,FALSE,FALSE,FALSE
"GENE1572","GENE1572_HUMAN","P06564","Protein GENE1572",-0.1889,0.577849,0.224116,0.0124,0.6495,5,2,FALSE,FALSE,FALSE
"GENE1870","GENE1870_HUMAN","P70785","Protein GENE1870",0.4841,0.67052,0.19267,0.3715,0.7152,4,3,FALSE,FALSE,FALSE
"GENE2699","GENE2699_HUMAN","P32006","Protein GENE2699",3.2308,0.000121,0.000111,3.3642,3.9541,2,2,TRUE,FALSE,TRUE
"GENE2634","GENE2634_HUMAN","P53980","Protein GENE2634",0.6745,1,0.884372,7e-04,0.0534,5,3,FALSE,FALSE,FALSE
"GENE0883","GENE0883_HUMAN","P24295","Protein GENE0883",0.5079,1,0.479007,0,0.3197,5,4,FALSE,FALSE,FALSE
"GENE2605","GENE2605_HUMAN","P47776","Protein GENE2605",-0.0788,1,0.340729,0.0633,0.4676,4,4,FALSE,FALSE,FALSE
"GENE0213","GENE0213_HUMAN","P30050","Protein GENE0213",4.0354,0.174909,0.042379,0.7363,1.3728,5,4,FALSE,FALSE,TRUE
"GENE2450","GENE2450_HUMAN","P50535","Protein GENE2450",-0.1492,1,0.4294,0.0033,0.3671,5,3,FALSE,FALSE,FALSE
"GENE0645","GENE0645_HUMAN","P10057","Protein GENE0645",-0.2205,1,0.545014,0,0.2636,5,6,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P65196","Protein GENE2323",0.3493,1,0.915607,0,0.0383,5,3,FALSE,FALSE,FALSE
"GENE1241","GENE1241_HUMAN","P53347","Protein GENE1241",-0.1157,1,0.832967,0,0.0794,2,2,FALSE,FALSE,FALSE
"GENE2618","GENE2618_HUMAN","P31182","Protein GENE2618",0.3412,0.346033,0.112778,0.2834,0.9478,3,5,FALSE,FALSE,FALSE
"GENE1438","GENE1438_HUMAN","P12864","Protein GENE1438",0.1354,0.572305,0.441011,0.0958,0.3556,6,6,FALSE,FALSE,FALSE
"GENE1374","GENE1374_HUMAN","P03531","Protein GENE1374",-3.7927,0.050842,0.018861,1.2673,1.7244,5,2,FALSE,FALSE,TRUE
"GENE0084","GENE0084_HUMAN","P51630","Protein GENE0084",0.3125,1,0.5845,0,0.2332,2,6,FALSE,TRUE,FALSE
"GENE2010","GENE2010_HUMAN","P37646","Protein GENE2010",0.0724,0.278618,0.188768,0.2034,0.7241,3,3,FALSE,FALSE,FALSE
"GENE2396","GENE2396_HUMAN","P99784","Protein GENE2396",-0.0694,0.495247,0.100983,0.5322,0.9958,2,4,FALSE,FALSE,FALSE
"GENE0485","GENE0485_HUMAN","P52784","Protein GENE0485",0.2484,1,0.412088,0.1201,0.385,4,4,FALSE,FALSE,FALSE
"GENE0647","GENE0647_HUMAN","P00819","Protein GENE0647",-0.0395,1,0.53682,0.0148,0.2702,3,6,FALSE,FALSE,FALSE
"GENE1052","GENE1052_HUMAN","P40761","Protein GENE1052",-0.6633,0.45336,0.236162,0.0565,0.6268,5,6,FALSE,FALSE,FALSE
"GENE0604","GENE0604_HUMAN","P33295","Protein GENE0604",-0.7386,0.066011,0.015649,1.4265,1.8055,6,4,FALSE,FALSE,TRUE
"GENE0704","GENE0704_HUMAN","P77085","Protein GENE0704",0.2255,1,0.850726,0,0.0702,4,5,FALSE,FALSE,FALSE
"GENE2654","GENE2654_HUMAN","P75861","Protein GENE2654",0.249,1,0.841196,0,0.0751,4,5,FALSE,FALSE,FALSE
"GENE2889","GENE2889_HUMAN","P37497","Protein GENE2889",-0.1933,0.126331,0.119094,0.3358,0.9241,4,3,FALSE,FALSE,FALSE
"GENE1236","GENE1236_HUMAN","P15750","Protein GENE1236",0.2386,1,0.997598,0,0.001,3,5,FALSE,FALSE,FALSE
"GENE0339","GENE0339_HUMAN","P41936","Protein GENE0339",-0.2302,1,0.589371,0,0.2296,6,3,FALSE,FALSE,FALSE
"GENE1658","GENE1658_HUMAN","P54869","Protein GENE1658",0.1072,1,0.404204,0,0.3934,4,2,FALSE,FALSE,FALSE
"GENE2653","GENE2653_HUMAN","P89300","Protein GENE2653",-0.1612,1,0.421466,0,0.3752,3,3,FALSE,FALSE,FALSE
"GENE0044","GENE0044_HUMAN","P89736","Protein GENE0044",0.2696,1,0.551206,0,0.2587,3,3,FALSE,FALSE,FALSE
"GENE0929","GENE0929_HUMAN","P56277","Protein GENE0929",-0.2481,1,0.865663,0,0.0627,2,5,FALSE,FALSE,FALSE
"GENE1865","GENE1865_HUMAN","P91023","Protein GENE1865",0.4407,0.652873,0.383928,0,0.4158,2,2,FALSE,FALSE,FALSE
"GENE1653","GENE1653_HUMAN","P89218","Protein GENE1653",-0.4787,0.347279,0.266046,0.224,0.575,5,4,FALSE,FALSE,FALSE
"GENE2361","GENE2361_HUMAN","P61703","Protein GENE2361",0.2477,1,0.615409,0.1143,0.2108,3,5,TRUE,FALSE,FALSE
"GENE1320","GENE1320_HUMAN","P94756","Protein GENE1320",-0.298,0.861289,0.341349,0.2299,0.4668,5,3,FALSE,FALSE,FALSE
"GENE1726","GENE1726_HUMAN","P97798","Protein GENE1726",-0.2783,1,0.983459,0,0.0072,2,5,FALSE,FALSE,FALSE
"GENE2579","GENE2579_HUMAN","P21087","Protein GENE2579",-0.145,0.448761,0.107408,0.8066,0.969,3,5,TRUE,FALSE,FALSE
"GENE2243","GENE2243_HUMAN","P31201","Protein GENE2243",-0.1903,0.744687,0.150041,0.4595,0.8238,4,2,FALSE,FALSE,FALSE
"GENE1925","GENE1925_HUMAN","P93866","Protein GENE1925",0.4109,1,0.86131,0,0.0648,4,3,FALSE,FALSE,FALSE
"GENE2822","GENE2822_HUMAN","P28770","Protein GENE2822",-0.275,1,0.831564,0,0.0801,4,3,FALSE,FALSE,FALSE
"GENE1065","GENE1065_HUMAN","P17273","Protein GENE1065",0.3546,0.499057,0.116943,0.3011,0.932,5,3,FALSE,FALSE,FALSE
"GENE0057","GENE0057_HUMAN","P14491","Protein GENE0057",-0.1998,1,0.733802,0,0.1344,4,5,TRUE,FALSE,FALSE
"GENE0923","GENE0923_HUMAN","P49535","Protein GENE0923",3.6673,0.053825,0.012075,1.5978,1.9181,6,5,FALSE,FALSE,TRUE
"GENE1807","GENE1807_HUMAN","P80875","Protein GENE1807",1.2697,1,0.946135,0,0.024,6,2,FALSE,FALSE,FALSE
"GENE0238","GENE0238_HUMAN","P73886","Protein GENE0238",-0.4924,0.832843,0.198491,0.3679,0.7023,4,5,FALSE,TRUE,FALSE
"GENE1905","GENE1905_HUMAN","P62236","Protein GENE1905",-0.2437,1,0.281407,0.5137,0.5507,2,4,FALSE,FALSE,FALSE
"GENE0561","GENE0561_HUMAN","P31955","Protein GENE0561",-0.0764,1,0.280096,0.0944,0.5527,6,2,FALSE,FALSE,FALSE
"GENE1517","GENE1517_HUMAN","P00878","Protein GENE1517",0.1046,0.606394,0.363196,0,0.4399,4,2,FALSE,FALSE,FALSE
"GENE0260","GENE0260_HUMAN","P68768","Protein GENE0260",0.53,0.462457,0.100417,0.8392,0.9982,3,6,FALSE,FALSE,FALSE
"GENE1290","GENE1290_HUMAN","P84235","Protein GENE1290",-0.134,1,0.877242,0,0.0569,5,2,FALSE,FALSE,FALSE
"GENE0141","GENE0141_HUMAN","P54304","Protein GENE0141",0.1158,1,0.598038,0,0.2233,4,3,FALSE,FALSE,FALSE
"GENE2865","GENE2865_HUMAN","P31124","Protein GENE2865",-0.152,0.23589,0.129106,0.7008,0.8891,4,3,FALSE,FALSE,FALSE
"GENE2435","GENE2435_HUMAN","P98192","Protein GENE2435",0.0917,1,0.945098,0,0.0245,3,2,TRUE,FALSE,FALSE
"GENE0581","GENE0581_HUMAN","P48538","Protein GENE0581",-0.4621,0.429239,0.097081,0.9993,1.0129,5,3,TRUE,TRUE,FALSE
"GENE0499","GENE0499_HUMAN","P68233","Protein GENE0499",0.1204,0.926581,0.308834,0.3602,0.5103,4,5,FALSE,FALSE,FALSE
"GENE1939","GENE1939_HUMAN","P56178","Protein GENE1939",-0.1716,1,0.945624,0,0.0243,4,4,FALSE,FALSE,FALSE
"GENE0527","GENE0527_HUMAN","P29076","Protein GENE0527",-0.5694,1,0.444752,0.0189,0.3519,4,6,FALSE,FALSE,FALSE
"GENE2380","GENE2380_HUMAN","P88689","Protein GENE2380",0.193,0.154414,0.093857,0.5733,1.0275,5,5,FALSE,FALSE,FALSE
"GENE1662","GENE1662_HUMAN","P37908","Protein GENE1662",0.0605,1,0.647665,0,0.1886,5,5,FALSE,FALSE,FALSE
"GENE1403","GENE1403_HUMAN","P38890","Protein GENE1403",0.3819,1,0.652187,0,0.1856,4,4,FALSE,TRUE,FALSE
"GENE1303","GENE1303_HUMAN","P64258","Protein GENE1303",0.6128,0.7915,0.411925,0,0.3852,5,3,FALSE,FALSE,FALSE
"GENE0667","GENE0667_HUMAN","P32693","Protein GENE0667",-0.5342,1,0.540596,0,0.2671,5,2,FALSE,FALSE,FALSE
"GENE0464","GENE0464_HUMAN","P83955","Protein GENE0464",0.2042,1,0.618678,0.0599,0.2085,2,5,FALSE,FALSE,FALSE
"GENE2438","GENE2438_HUMAN","P29906","Protein GENE2438",-0.7038,0.428848,0.150777,0.4593,0.8217,5,2,FALSE,TRUE,FALSE
"GENE2453","GENE2453_HUMAN","P19376","Protein GENE2453",-0.3037,1,0.502709,0,0.2987,3,6,FALSE,FALSE,FALSE
"GENE1021","GENE1021_HUMAN","P81989","Protein GENE1021",0.4057,0.115525,0.075701,0.6089,1.1209,6,3,FALSE,FALSE,FALSE
"GENE1418","GENE1418_HUMAN","P02910","Protein GENE1418",-0.4857,1,0.747012,0.0636,0.1267,3,4,FALSE,FALSE,FALSE
"GENE0890","GENE0890_HUMAN","P89871","Protein GENE0890",0.2974,0.199697,0.088265,0.6136,1.0542,3,2,FALSE,TRUE,FALSE
"GENE1126","GENE1126_HUMAN","P00397","Protein GENE1126",3.1373,0.057405,0.023375,1.1127,1.6312,4,6,FALSE,FALSE,TRUE
"GENE2084","GENE2084_HUMAN","P34223","Protein GENE2084",0.3747,1,0.773456,0,0.1116,2,4,FALSE,FALSE,FALSE
"GENE1725","GENE1725_HUMAN","P62359","Protein GENE1725",-0.1742,1,0.422065,0,0.3746,4,5,FALSE,FALSE,FALSE
"GENE2070","GENE2070_HUMAN","P73467","Protein GENE2070",0.4172,1,0.850581,0,0.0703,5,6,FALSE,FALSE,FALSE
"GENE0075","GENE0075_HUMAN","P90144","Protein GENE0075",-0.1254,1,0.475454,0,0.3229,6,3,FALSE,FALSE,FALSE
"GENE2271","GENE2271_HUMAN","P94236","Protein GENE2271",0.0854,1,0.366167,0,0.4363,4,4,TRUE,FALSE,FALSE
"GENE1232","GENE1232_HUMAN","P66193","Protein GENE1232",-0.1296,1,0.701267,0,0.1541,2,3,FALSE,FALSE,FALSE
"GENE0448","GENE0448_HUMAN","P90652","Protein GENE0448",0.4508,0.74927,0.287911,0,0.5407,4,2,FALSE,FALSE,FALSE
"GENE1075","GENE1075_HUMAN","P64450","Protein GENE1075",0.2496,1,0.959676,0,0.0179,4,4,FALSE,FALSE,FALSE
"GENE0773","GENE0773_HUMAN","P68593","Protein GENE0773",0.0526,1,0.971016,0,0.0128,2,3,FALSE,TRUE,FALSE
"GENE0532","GENE0532_HUMAN","P95780","Protein GENE0532",0.4419,0.317384,0.084663,0.6726,1.0723,3,5,FALSE,FALSE,FALSE
"GENE1895","GENE1895_HUMAN","P88342","Protein GENE1895",0.3729,0.946553,0.191145,0.3896,0.7186,5,2,TRUE,FALSE,FALSE
"GENE1751","GENE1751_HUMAN","P15024","Protein GENE1751",-0.5615,1,0.638655,0,0.1947,5,4,FALSE,FALSE,FALSE
"GENE1691","GENE1691_HUMAN","P22189","Protein GENE1691",-0.2521,0.546623,0.17859,0.7449,0.7481,5,5,FALSE,FALSE,FALSE
"GENE1637","GENE1637_HUMAN","P37292","Protein GENE1637",0.4714,1,0.919182,0,0.0366,4,4,TRUE,FALSE,FALSE
"GENE2630","GENE2630_HUMAN","P08766","Protein GENE2630",-0.2698,1,0.315299,0.1248,0.5013,6,3,FALSE,FALSE,FALSE
"GENE1787","GENE1787_HUMAN","P32311","Protein GENE1787",0.014,1,0.95591,0,0.0196,2,3,TRUE,TRUE,FALSE
"GENE1883","GENE1883_HUMAN","P86141","Protein GENE1883",-0.3976,1,0.92883,0,0.0321,2,6,FALSE,TRUE,FALSE
"GENE0466","GENE0466_HUMAN","P07717","Protein GENE0466",0.0216,0.720971,0.289061,0,0.539,4,4,FALSE,FALSE,FALSE
"GENE0208","GENE0208_HUMAN","P87093","Protein GENE0208",-0.163,0.495222,0.10829,0.3215,0.9654,6,3,FALSE,FALSE,FALSE
"GENE2227","GENE2227_HUMAN","P08982","Protein GENE2227",0.0582,1,0.50681,0.2064,0.2952,3,3,FALSE,TRUE,FALSE
"GENE2190","GENE2190_HUMAN","P14075","Protein GENE2190",-0.5276,1,0.951162,0,0.0217,4,2,FALSE,FALSE,FALSE
"GENE2477","GENE2477_HUMAN","P77297","Protein GENE2477",0.2411,1,0.73625,0,0.133,2,5,FALSE,FALSE,FALSE
"GENE1299","GENE1299_HUMAN","P12131","Protein GENE1299",0.4168,0.224562,0.070403,0.5893,1.1524,4,3,FALSE,FALSE,FALSE
"GENE0900","GENE0900_HUMAN","P43728","Protein GENE0900",-0.1175,1,0.821202,0,0.0855,6,6,TRUE,TRUE,FALSE
"GENE2030","GENE2030_HUMAN","P54403","Protein GENE2030",-0.1224,1,0.606804,0,0.217,6,2,FALSE,FALSE,FALSE
"GENE1580","GENE1580_HUMAN","P06226","Protein GENE1580",0.2072,1,0.702994,0.0773,0.153,3,6,FALSE,FALSE,FALSE
"GENE1765","GENE1765_HUMAN","P16140","Protein GENE1765",-0.1781,1,0.397592,0,0.4006,3,5,FALSE,TRUE,FALSE
"GENE2521","GENE2521_HUMAN","P55265","Protein GENE2521",-0.751,0.143227,0.128394,0.2975,0.8915,6,5,FALSE,FALSE,FALSE
"GENE1043","GENE1043_HUMAN","P55455","Protein GENE1043",0.4967,1,0.829825,0,0.081,6,2,FALSE,FALSE,FALSE
"GENE0026","GENE0026_HUMAN","P28842","Protein GENE0026",0.5792,1,0.667364,0,0.1756,6,4,FALSE,TRUE,FALSE
"GENE1357","GENE1357_HUMAN","P74123","Protein GENE1357",-0.0032,1,0.251291,0.1724,0.5998,3,5,FALSE,FALSE,FALSE
"GENE0479","GENE0479_HUMAN","P09429","Protein GENE0479",-3.0534,0.068341,0.020068,1.041,1.6975,5,5,FALSE,FALSE,TRUE
"GENE0774","GENE0774_HUMAN","P64301","Protein GENE0774",-0.2103,1,0.359356,0,0.4445,6,6,FALSE,FALSE,FALSE
"GENE1564","GENE1564_HUMAN","P87872","Protein GENE1564",0.5961,0.835343,0.40981,0,0.3874,5,2,FALSE,FALSE,FALSE
"GENE2417","GENE2417_HUMAN","P09390","Protein GENE2417",-0.7536,1,0.780683,0,0.1075,6,3,FALSE,FALSE,FALSE
"GENE1857","GENE1857_HUMAN","P52587","Protein GENE1857",-0.192,1,0.833966,0,0.0789,6,3,FALSE,FALSE,FALSE
"GENE0681","GENE0681_HUMAN","P66978","Protein GENE0681",-0.7832,0.630377,0.167171,0.0863,0.7768,4,4,FALSE,FALSE,FALSE
"GENE2119","GENE2119_HUMAN","P77741","Protein GENE2119",-0.6773,0.577937,0.444692,0.0841,0.3519,3,2,FALSE,FALSE,FALSE
"GENE1259","GENE1259_HUMAN","P69866","Protein GENE1259",0.2005,1,0.283844,0.1289,0.5469,4,4,FALSE,FALSE,FALSE
"GENE1494","GENE1494_HUMAN","P95045","Protein GENE1494",-0.357,0.552169,0.49037,0,0.3095,2,3,FALSE,FALSE,FALSE
"GENE2897","GENE2897_HUMAN","P74111","Protein GENE2897",0.4427,1,0.760303,0,0.119,6,3,FALSE,FALSE,FALSE
"GENE2763","GENE2763_HUMAN","P53816","Protein GENE2763",0.1978,0.331531,0.097664,0.9111,1.0103,4,6,TRUE,FALSE,FALSE
"GENE2315","GENE2315_HUMAN","P79166","Protein GENE2315",-0.6957,1,0.842974,0.0461,0.0742,5,5,FALSE,FALSE,FALSE
"GENE0901","GENE0901_HUMAN","P84773","Protein GENE0901",0.1261,0.490212,0.416151,0,0.3807,3,4,FALSE,FALSE,FALSE
"GENE0783","GENE0783_HUMAN","P00224","Protein GENE0783",0.2639,1,0.828836,0,0.0815,6,6,FALSE,FALSE,FALSE
"GENE2432","GENE2432_HUMAN","P46095","Protein GENE2432",-0.0897,0.759025,0.529057,0,0.2765,5,2,FALSE,FALSE,FALSE
"GENE1475","GENE1475_HUMAN","P63481","Protein GENE1475",-0.4017,1,0.288867,0.3169,0.5393,5,2,FALSE,FALSE,FALSE
"GENE0701","GENE0701_HUMAN","P58334","Protein GENE0701",-0.9113,1,0.751585,0,0.124,4,4,FALSE,FALSE,FALSE
"GENE2717","GENE2717_HUMAN","P06308","Protein GENE2717",0.497,0.307535,0.277747,0.1143,0.5564,3,3,FALSE,FALSE,FALSE
"GENE0941","GENE0941_HUMAN","P42515","Protein GENE0941",0.0096,1,0.355968,0,0.4486,6,5,FALSE,TRUE,FALSE
"GENE0008","GENE0008_HUMAN","P77158","Protein GENE0008",0.2695,1,0.325744,0.1803,0.4871,2,2,FALSE,FALSE,FALSE
"GENE0269","GENE0269_HUMAN","P20672","Protein GENE0269",-0.0057,0.169719,0.071062,0.5329,1.1484,3,5,TRUE,FALSE,FALSE
"GENE1668","GENE1668_HUMAN","P24616","Protein GENE1668",-0.1178,1,0.33208,0.1265,0.4788,2,4,FALSE,FALSE,FALSE
"GENE1859","GENE1859_HUMAN","P81791","Protein GENE1859",-0.5923,0.417033,0.396576,0,0.4017,6,4,FALSE,FALSE,FALSE
"GENE0656","GENE0656_HUMAN","P87955","Protein GENE0656",-0.1483,0.220534,0.077245,0.9288,1.1121,3,2,FALSE,FALSE,FALSE
"GENE2169","GENE2169_HUMAN","P97640","Protein GENE2169",0.4861,0.553492,0.146576,0.6031,0.8339,5,2,FALSE,FALSE,FALSE
"GENE1673","GENE1673_HUMAN","P66435","Protein GENE1673",0.4899,1,0.999496,0,2e-04,4,3,FALSE,FALSE,FALSE
"GENE2148","GENE2148_HUMAN","P57372","Protein GENE2148",-0.2834,1,0.538162,0,0.2691,6,2,FALSE,FALSE,FALSE
"GENE2192","GENE2192_HUMAN","P93489","Protein GENE2192",0.0283,0.450079,0.198636,0.1585,0.7019,4,4,FALSE,FALSE,FALSE
"GENE1985","GENE1985_HUMAN","P53143","Protein GENE1985",-0.5256,1,0.83249,0.0066,0.0796,3,6,FALSE,FALSE,FALSE
"GENE0133","GENE0133_HUMAN","P22528","Protein GENE0133",0.4177,0.744707,0.384106,0.0813,0.4155,5,3,FALSE,FALSE,FALSE
"GENE0632","GENE0632_HUMAN","P55174","Protein GENE0632",-0.2829,1,0.533811,0,0.2726,6,2,FALSE,FALSE,FALSE
"GENE0716","GENE0716_HUMAN","P76785","Protein GENE0716",0.0691,1,0.681378,0,0.1666,3,3,FALSE,FALSE,FALSE
"GENE1110","GENE1110_HUMAN","P98826","Protein GENE1110",0.1015,0.810638,0.240032,0.1261,0.6197,5,6,FALSE,FALSE,FALSE
"GENE0554","GENE0554_HUMAN","P67380","Protein GENE0554",-0.219,1,0.993167,0,0.003,6,2,FALSE,FALSE,FALSE
"GENE2410","GENE2410_HUMAN","P26798","Protein GENE2410",-0.0614,1,0.317789,0.1056,0.4979,4,5,FALSE,FALSE,FALSE
"GENE1507","GENE1507_HUMAN","P47810","Protein GENE1507",0.2028,0.688632,0.492748,0,0.3074,5,2,FALSE,TRUE,FALSE
"GENE0117","GENE0117_HUMAN","P96320","Protein GENE0117",0.0812,1,0.525439,0,0.2795,5,6,FALSE,FALSE,FALSE
"GENE1808","GENE1808_HUMAN","P48687","Protein GENE1808",-0.047,0.345525,0.093598,0.793,1.0287,4,5,FALSE,FALSE,FALSE
"GENE2857","GENE2857_HUMAN","P61795","Protein GENE2857",-0.5203,1,0.720031,0,0.1426,3,2,FALSE,FALSE,FALSE
"GENE1341","GENE1341_HUMAN","P76628","Protein GENE1341",0.7406,0.887355,0.775149,0,0.1106,6,6,FALSE,FALSE,FALSE
"GENE0443","GENE0443_HUMAN","P20896","Protein GENE0443",-0.004,0.891344,0.481144,0,0.3177,3,3,FALSE,FALSE,FALSE
"GENE0300","GENE0300_HUMAN","P43002","Protein GENE0300",-1.2142,0.024639,0.011285,1.2896,1.9475,6,5,FALSE,FALSE,TRUE
"GENE2570","GENE2570_HUMAN","P97195","Protein GENE2570",0.3635,1,0.943886,0,0.0251,5,2,FALSE,FALSE,FALSE
"GENE1041","GENE1041_HUMAN","P88717","Protein GENE1041",0.0249,1,0.874476,0,0.0583,2,6,FALSE,TRUE,FALSE
"GENE0643","GENE0643_HUMAN","P52761","Protein GENE0643",0.0885,1,0.503559,0,0.2979,3,2,FALSE,FALSE,FALSE
"ANKRD28","ANKRD28_HUMAN","P27430","Protein ANKRD28",2.324,0.023762,0.007318,1.9798,2.1356,2,2,FALSE,FALSE,TRUE
"GENE1924","GENE1924_HUMAN","P25681","Protein GENE1924",0.245,1,0.921286,0,0.0356,6,6,FALSE,FALSE,FALSE
"GENE1307","GENE1307_HUMAN","P81583","Protein GENE1307",0.5393,0.429931,0.245944,0.2551,0.6092,2,4,FALSE,FALSE,FALSE
"GENE0419","GENE0419_HUMAN","P31780","Protein GENE0419",0.129,1,0.244951,0.2866,0.6109,3,6,FALSE,FALSE,FALSE
"GENE2096","GENE2096_HUMAN","P04015","Protein GENE2096",0.1106,1,0.858792,0,0.0661,2,3,FALSE,FALSE,FALSE
